Age,Income,Family,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
36,11,1,3,0,0,1,1,1,1
47,22,1,3,0,0,0,0,1,0
55,49,2,3,220,0,0,0,0,1
41,140,1,1,342,0,0,0,0,0
51,99,2,2,0,0,0,0,0,0
26,82,2,1,199,0,0,0,0,0
33,10,4,1,81,0,0,0,0,1
30,109,4,2,103,0,0,0,0,1
30,45,4,3,0,0,0,0,0,0
45,93,2,2,0,0,0,0,0,0
40,89,3,2,216,1,1,1,1,0
42,39,3,2,132,0,0,0,0,0
50,21,1,1,89,0,0,0,1,0
62,31,3,1,0,0,0,0,1,0
63,31,1,3,0,0,0,0,1,0
43,52,4,2,0,0,0,0,0,0
49,13,1,3,0,0,0,0,1,0
51,21,2,3,76,0,1,0,1,0
61,50,4,1,189,0,0,0,1,0
43,81,4,3,0,0,0,0,0,1
43,74,4,1,0,0,0,0,0,1
61,89,3,1,0,0,0,0,1,0
35,82,3,2,0,0,0,0,1,0
59,88,4,2,0,0,0,0,0,0
40,61,3,3,0,0,0,0,0,0
61,139,2,1,0,0,0,0,0,0
48,29,1,2,0,0,0,0,0,0
37,51,3,1,0,0,0,0,1,1
56,58,1,3,241,0,0,0,1,0
35,21,2,3,125,0,0,0,1,0
35,43,2,2,0,0,0,0,0,0
40,104,2,2,0,0,0,0,0,0
50,9,1,2,98,0,0,0,1,0
49,39,3,2,0,0,0,0,0,0
46,89,1,1,0,0,1,1,1,1
64,21,2,3,0,0,0,0,0,0
60,173,3,3,0,1,0,0,1,0
45,29,1,3,105,0,0,0,1,1
52,43,4,2,0,0,0,0,0,1
58,30,3,2,0,0,0,0,0,0
54,39,4,3,0,0,1,0,1,0
48,83,2,3,248,0,0,0,1,0
51,58,3,2,223,0,0,0,0,0
53,8,1,2,0,0,0,0,0,1
57,39,3,3,0,0,1,0,0,1
43,204,2,1,0,0,0,0,1,0
37,45,1,1,0,0,0,0,0,0
32,111,1,1,0,0,1,0,0,0
34,83,2,2,148,0,0,0,0,0
54,83,1,3,0,0,0,0,0,0
62,115,2,1,202,0,0,0,1,1
56,60,1,3,227,0,0,0,1,0
39,53,1,1,0,0,0,0,0,0
32,134,2,1,0,0,0,0,1,0
50,91,1,3,0,0,0,0,1,0
27,91,2,1,0,0,0,0,1,0
37,128,2,1,0,0,0,0,1,1
60,78,3,1,0,0,1,0,0,0
43,161,2,1,464,0,0,0,1,0
62,60,3,3,0,0,0,0,1,0
39,161,1,1,509,0,1,0,0,0
34,40,4,2,0,0,0,0,1,1
46,68,1,2,0,0,0,0,1,0
46,74,3,1,0,0,0,0,1,0
51,55,3,2,93,0,0,0,1,0
44,145,1,1,0,0,0,0,0,1
60,24,1,2,0,0,0,0,0,0
65,10,1,2,0,0,0,0,1,0
58,138,2,1,0,0,1,0,1,0
37,63,4,3,0,0,0,0,1,0
52,54,4,3,0,0,0,0,0,1
42,62,3,3,0,0,0,0,1,0
54,81,1,3,0,0,0,0,0,0
54,61,3,2,0,0,0,0,1,1
51,68,1,3,0,0,0,0,1,0
59,78,2,1,0,0,0,0,1,0
41,165,2,1,157,0,0,0,0,0
43,48,3,2,0,0,0,0,0,1
52,155,3,2,0,1,0,0,1,0
52,158,2,3,251,1,0,0,0,1
57,52,1,1,0,0,0,0,1,0
53,18,4,1,0,0,0,0,0,0
58,42,4,1,0,0,0,0,0,0
59,18,2,3,0,0,0,0,0,0
57,40,2,1,0,0,1,1,1,1
27,44,4,2,0,0,1,1,1,0
42,11,1,1,87,0,0,0,0,1
52,194,2,2,0,1,0,0,1,0
49,108,2,2,0,0,0,0,1,0
47,12,4,2,0,0,0,0,0,0
45,19,3,1,94,0,0,0,1,1
25,150,1,1,0,0,0,0,0,0
47,89,4,3,0,0,0,0,1,0
44,83,2,3,0,0,1,0,0,1
30,79,4,2,0,0,0,0,1,0
63,102,4,2,0,0,0,0,0,0
50,155,1,1,0,0,0,0,1,1
40,138,1,1,0,0,0,0,1,0
56,51,3,1,0,0,0,0,1,1
39,80,2,2,86,0,0,0,1,1
42,135,2,1,0,0,1,1,1,1
28,34,4,2,162,0,0,0,0,1
26,195,3,3,0,1,1,1,1,0
58,62,3,3,217,0,0,1,1,1
38,173,2,1,243,0,0,0,0,0
23,149,2,1,0,0,0,0,1,0
53,20,1,1,131,0,0,0,1,1
54,42,4,1,0,0,0,0,1,1
42,28,1,3,0,0,0,0,0,1
54,95,1,2,0,0,0,0,1,0
66,95,2,3,0,0,0,0,1,0
46,34,1,1,124,0,0,0,1,0
63,191,2,3,205,1,0,0,0,0
63,41,2,1,173,0,0,0,1,1
58,150,1,1,481,0,0,0,1,0
65,91,2,3,146,0,0,0,0,0
35,84,4,2,0,0,0,0,1,0
33,73,4,1,140,0,0,0,1,0
43,122,1,1,0,0,0,0,1,0
30,73,1,2,133,0,0,0,1,0
61,20,2,3,0,0,0,0,1,0
49,130,4,1,281,1,0,1,1,0
52,85,3,3,0,1,0,0,0,0
45,134,2,1,0,0,0,0,1,1
64,98,3,2,80,0,0,0,1,0
26,54,2,3,0,0,1,0,0,0
35,41,3,1,0,0,0,0,1,0
45,128,4,3,0,1,0,0,1,0
44,132,3,1,308,1,0,0,0,0
34,188,1,3,0,1,0,0,1,0
65,170,4,2,0,1,0,1,1,1
32,14,3,3,111,0,0,0,0,0
41,93,1,3,0,0,0,0,1,0
52,79,1,2,0,0,0,0,1,1
35,79,4,2,0,0,0,0,0,0
51,62,4,3,119,0,0,0,1,0
30,95,2,1,0,0,1,0,1,0
58,60,4,3,0,0,0,0,1,0
49,75,1,2,0,0,0,0,0,1
63,85,4,2,0,0,0,0,0,1
40,143,1,1,0,0,0,0,1,0
27,34,1,2,112,0,0,0,0,1
38,44,2,1,0,0,0,0,0,0
52,31,4,2,151,0,1,0,1,0
49,13,4,1,111,0,0,0,1,0
59,52,4,1,0,0,0,0,1,1
32,42,1,3,102,0,0,0,1,0
30,102,4,3,139,0,0,0,0,1
64,143,2,3,0,1,1,1,1,0
59,10,4,3,0,0,0,0,1,0
62,44,1,3,0,0,0,0,0,0
61,158,2,1,306,0,1,1,1,1
53,12,2,2,0,0,0,0,0,1
51,59,1,1,139,0,0,0,1,0
55,92,1,2,0,0,0,0,0,0
36,82,2,1,0,0,0,0,0,1
44,44,4,2,0,0,0,0,0,0
26,182,2,2,0,1,0,0,0,0
54,121,2,1,0,0,0,0,1,0
35,38,1,1,0,0,0,0,0,1
34,92,2,1,0,0,1,1,0,1
28,53,2,3,0,0,0,0,0,0
32,45,3,1,83,0,1,0,1,0
38,63,1,2,0,0,1,0,1,0
53,181,1,1,0,0,0,0,1,0
26,184,2,3,577,1,0,1,1,1
45,33,3,1,136,0,0,1,1,1
58,22,3,1,0,0,0,0,1,0
59,99,2,1,0,0,0,0,0,0
45,44,3,2,193,0,0,0,0,0
64,101,4,2,0,0,0,0,0,1
30,32,1,2,0,0,0,0,1,1
40,59,4,1,0,0,0,0,1,0
61,25,2,2,0,0,0,0,1,1
40,140,3,1,0,1,0,0,0,0
40,29,1,3,0,0,0,0,1,0
43,35,1,1,0,0,0,0,0,0
39,141,4,1,0,1,1,1,1,1
35,75,4,3,79,0,0,0,0,0
38,58,2,1,0,0,0,0,1,0
67,41,2,1,0,0,0,0,0,0
55,42,2,2,196,0,0,0,0,1
28,55,3,2,0,0,0,0,0,0
30,18,4,2,84,0,0,0,1,0
59,75,4,3,0,0,1,0,0,0
26,85,2,1,0,0,0,0,0,0
52,43,4,2,0,0,0,0,0,0
40,149,2,1,319,0,0,0,1,1
31,25,2,2,0,0,1,1,1,1
50,19,4,2,103,0,0,0,1,1
27,18,1,3,0,0,0,0,0,0
64,13,4,2,0,0,0,0,1,0
34,41,1,2,0,0,0,0,0,0
30,139,1,1,0,0,0,0,1,0
39,62,3,1,131,0,0,1,1,1
34,51,3,1,130,0,0,0,0,0
40,71,3,1,272,0,0,0,1,0
33,145,1,3,0,1,0,0,1,0
38,45,4,2,138,0,0,0,1,0
42,53,4,3,0,0,0,0,1,0
37,64,1,3,0,0,0,0,1,0
33,39,4,1,0,0,0,0,1,0
60,38,3,3,0,0,1,0,0,0
28,85,3,1,0,0,0,0,1,0
45,61,3,2,0,0,0,0,0,1
56,23,1,3,127,0,0,0,1,1
53,122,1,1,330,0,0,0,0,0
37,72,4,3,0,0,0,0,0,0
47,123,1,1,0,0,0,0,0,0
58,40,1,1,0,0,1,1,1,1
52,62,4,2,0,0,0,0,1,0
46,113,2,1,0,0,0,0,0,1
52,81,4,2,0,0,0,0,0,0
24,59,4,1,0,0,0,0,0,0
57,25,2,2,103,0,0,0,0,0
66,25,4,2,0,0,0,0,1,1
30,14,4,3,0,0,0,0,1,0
48,19,1,1,0,0,0,0,1,0
63,61,1,3,0,0,0,0,0,0
48,21,1,1,0,0,0,0,0,0
34,44,1,1,0,0,0,0,1,0
60,42,3,1,0,0,0,0,0,1
55,52,1,3,207,0,1,0,0,0
50,112,1,1,0,0,0,0,0,0
29,34,1,3,0,0,0,0,0,0
61,83,2,3,245,0,0,0,1,0
50,24,4,2,137,0,0,0,1,0
37,71,2,2,0,0,0,0,1,1
64,181,2,2,0,1,0,1,1,1
43,75,4,3,102,0,0,0,1,0
39,153,2,1,0,0,0,0,0,0
23,75,2,2,0,0,0,0,1,1
34,19,4,2,0,0,0,0,0,0
29,31,4,2,0,0,0,0,0,1
33,178,3,1,0,1,1,1,1,0
60,65,2,1,220,0,0,0,0,1
49,8,1,1,97,0,0,0,0,0
54,92,2,1,0,0,0,0,1,0
59,145,4,1,198,1,0,0,1,0
42,85,1,3,272,0,0,0,0,0
62,149,1,1,0,0,0,0,1,0
63,9,4,2,100,0,0,0,1,1
57,164,2,3,422,1,0,1,1,1
61,40,3,2,100,0,1,0,0,0
35,54,1,3,0,0,0,0,0,1
26,164,2,3,301,1,0,0,1,0
33,140,1,1,0,0,0,0,1,0
31,18,1,3,0,0,0,0,0,0
51,12,4,1,0,0,1,0,1,0
55,140,2,1,0,0,0,0,1,0
38,24,2,3,0,0,0,0,1,1
38,60,2,1,0,0,0,0,1,0
53,50,2,3,0,0,0,0,1,0
62,44,1,2,0,0,0,0,0,1
35,51,4,2,110,0,0,0,1,0
46,34,2,1,116,0,0,0,0,0
60,33,2,2,0,0,0,0,1,0
63,63,2,1,0,0,0,0,1,0
43,22,2,3,0,0,0,0,0,0
33,104,2,3,0,1,0,0,0,1
43,75,3,3,0,0,0,0,0,0
62,75,2,3,0,0,0,0,0,0
48,62,4,3,83,0,0,0,0,1
38,48,1,1,169,0,0,0,0,0
36,73,2,1,0,0,0,0,1,1
49,135,2,1,82,0,0,0,1,1
61,61,3,3,117,0,0,0,1,1
49,78,3,2,0,0,0,0,1,0
59,40,3,3,0,0,0,0,1,0
30,44,1,3,0,0,0,0,0,1
44,45,2,1,0,0,0,0,1,0
67,18,2,1,0,0,0,0,1,0
59,53,4,3,174,0,0,0,1,0
37,11,3,2,0,0,0,0,0,0
50,38,3,2,0,0,0,0,1,0
56,28,1,2,0,0,1,1,1,1
29,35,2,1,88,0,0,1,1,1
55,81,3,2,171,0,0,0,1,0
48,90,2,3,205,0,0,0,0,0
32,115,1,1,0,0,0,0,0,0
47,78,1,2,0,0,0,0,1,0
46,30,4,3,0,0,0,0,1,0
33,39,4,1,0,0,0,0,1,1
39,69,3,1,0,0,0,0,0,0
60,29,3,1,79,0,0,0,1,1
39,54,4,2,0,0,0,0,0,1
34,60,3,1,0,0,0,1,1,1
55,99,1,3,0,0,0,0,0,0
67,51,3,1,0,0,0,0,1,1
40,53,3,3,0,0,1,1,1,1
44,111,2,2,0,1,0,0,1,0
56,79,3,1,302,0,0,0,0,0
50,90,1,2,0,0,0,0,1,0
31,18,2,1,124,0,0,0,1,1
66,73,3,1,0,0,0,0,0,0
43,59,3,3,91,0,0,0,1,0
58,40,2,1,0,0,0,0,0,0
33,41,1,2,0,0,0,1,1,1
33,53,1,3,0,0,0,0,0,0
32,128,2,1,0,0,0,0,1,0
55,145,2,3,0,1,0,0,1,0
25,35,4,3,0,0,0,0,1,0
40,28,2,3,0,0,0,0,0,0
54,155,1,1,256,0,0,0,1,1
36,195,2,1,0,0,0,0,1,1
35,50,4,2,0,0,0,0,0,0
44,48,3,3,0,0,0,0,0,1
38,81,1,2,0,0,0,0,1,1
30,50,1,1,0,0,0,0,0,0
39,21,3,2,0,0,0,0,1,0
35,142,2,1,0,0,1,0,1,0
41,64,4,1,0,0,0,0,1,0
56,91,1,3,0,0,0,0,1,1
52,74,1,2,0,0,0,0,1,1
29,182,1,3,0,1,0,0,1,0
38,82,4,1,0,0,0,0,0,0
51,45,4,1,0,0,0,0,0,0
45,85,2,1,0,0,1,0,1,0
51,133,1,1,328,0,0,0,0,0
53,22,1,2,0,0,0,0,1,1
50,24,4,2,0,0,0,0,0,1
59,38,3,3,178,0,1,1,1,1
57,80,2,3,0,0,0,0,0,0
45,33,3,1,108,0,0,0,1,0
27,41,4,3,147,0,0,0,0,0
40,90,4,2,0,0,1,0,1,0
39,89,1,3,153,0,0,0,1,1
26,8,2,3,0,0,0,0,0,1
27,85,1,1,0,0,0,0,1,1
55,53,3,1,0,0,0,0,1,0
64,20,3,3,0,0,0,0,0,0
41,9,1,1,0,0,0,0,1,1
46,25,4,1,0,0,0,0,1,1
43,114,1,1,0,0,0,0,1,0
24,41,4,3,0,0,0,0,1,0
29,49,4,3,0,0,0,0,0,0
58,12,4,3,0,0,0,0,1,0
45,50,3,2,0,0,0,0,1,0
53,30,4,2,0,0,0,0,1,0
45,32,4,1,77,0,0,0,0,1
32,41,4,2,0,0,0,0,0,0
56,25,3,2,0,0,0,0,0,0
31,29,1,1,0,0,0,0,0,0
29,50,4,2,0,0,0,0,1,0
48,79,3,1,0,0,0,0,1,1
36,110,1,1,0,0,0,0,1,1
36,40,2,2,129,0,1,0,1,0
41,18,1,3,0,0,0,0,0,1
48,48,1,1,0,0,0,0,0,0
27,40,4,3,0,0,0,0,0,0
33,19,2,2,92,0,0,0,1,0
31,35,1,1,131,0,0,0,0,1
48,133,2,2,0,1,0,0,1,0
59,19,2,2,0,0,0,0,1,0
41,83,4,1,0,0,0,0,1,0
42,39,3,3,0,0,0,0,0,0
62,38,3,2,0,0,0,0,0,0
62,63,1,3,0,0,0,0,1,1
51,85,3,2,0,0,0,0,0,0
48,14,4,1,0,0,0,0,1,0
56,64,4,1,0,0,0,0,1,0
62,124,1,1,405,0,0,0,1,0
53,20,1,1,0,0,1,1,1,1
62,33,3,3,0,0,0,0,1,0
28,80,3,1,0,0,0,0,1,0
61,35,2,3,0,0,0,0,1,0
48,74,3,1,0,0,1,0,1,0
50,32,2,2,0,0,0,0,1,0
58,73,4,1,241,0,0,0,0,0
53,41,2,1,0,0,0,0,1,0
65,18,1,2,0,0,0,0,1,0
27,28,4,2,0,0,0,0,1,0
50,64,1,2,0,0,0,0,0,0
50,44,2,2,192,0,0,0,1,0
41,109,3,1,0,0,1,0,1,0
43,71,3,3,179,0,0,0,0,0
55,79,2,1,0,0,1,0,1,0
33,30,2,2,0,0,0,0,1,0
44,82,2,1,0,0,0,0,1,1
47,101,3,2,270,0,0,0,1,0
43,13,2,2,0,0,0,1,1,1
59,59,3,3,0,0,0,0,0,0
65,64,2,1,0,0,0,0,0,1
28,188,2,1,0,0,1,0,1,0
58,28,2,1,148,0,0,0,0,0
33,120,2,3,76,1,0,0,0,1
24,131,1,1,0,0,0,0,1,0
46,19,3,2,97,0,1,0,1,0
26,44,4,3,0,0,1,0,0,0
47,49,3,2,0,0,1,0,0,0
32,99,2,3,249,0,0,0,1,0
58,95,1,3,0,0,0,0,0,0
32,81,4,3,0,0,0,0,1,0
46,73,2,3,264,0,0,1,1,1
35,193,2,1,0,0,0,0,0,1
53,115,2,3,0,1,0,0,0,0
55,41,2,3,0,0,0,0,1,1
63,80,2,3,0,0,0,0,1,1
45,90,4,2,0,0,0,0,1,1
58,41,1,1,81,0,0,0,1,0
50,102,2,1,0,0,0,0,1,0
37,59,1,3,0,0,0,0,0,1
25,69,3,3,0,0,0,0,1,0
52,83,1,1,0,1,0,0,1,0
26,49,3,2,0,0,0,0,0,0
35,180,1,3,571,1,0,1,1,1
58,61,3,3,0,0,0,0,1,1
37,59,4,3,0,0,0,0,0,0
35,85,4,3,0,0,0,0,0,1
31,13,1,3,0,0,0,0,1,0
58,151,3,2,0,1,0,0,0,0
43,44,3,2,0,0,0,0,1,0
43,53,3,3,154,0,0,0,0,0
54,133,1,2,0,1,0,0,0,1
53,31,3,3,78,0,0,0,1,0
32,101,4,2,0,0,0,0,1,0
37,61,3,1,0,0,0,0,0,0
34,68,3,2,0,0,0,0,0,0
51,21,4,1,0,0,0,0,1,0
49,149,2,1,0,0,0,0,1,0
54,75,1,3,0,0,0,0,0,0
37,55,1,3,0,0,0,0,1,0
57,81,2,1,226,0,0,0,1,1
37,179,1,1,0,0,0,0,1,0
32,81,2,2,0,1,0,0,0,1
48,42,1,2,0,0,0,0,0,0
44,199,2,1,0,0,0,0,1,0
50,18,1,2,0,0,0,0,1,1
44,28,1,3,0,0,0,0,1,0
54,80,4,3,143,0,0,0,0,0
37,79,1,2,104,0,0,0,1,0
34,52,2,2,0,0,0,0,1,0
32,18,2,2,0,0,0,0,1,0
63,52,4,1,218,0,0,0,1,1
56,15,4,3,102,0,0,0,0,0
37,84,4,3,0,0,0,0,1,0
66,114,1,3,0,0,0,0,1,1
38,41,3,3,0,0,0,0,0,1
35,29,3,1,126,0,0,0,1,0
61,23,1,1,96,0,0,0,0,0
52,84,1,1,0,0,0,0,1,0
57,60,3,1,0,0,1,1,1,1
47,13,3,2,0,0,0,0,1,0
50,45,2,3,0,0,0,0,0,0
36,83,1,1,0,0,0,0,0,0
45,102,4,2,81,1,0,0,0,0
58,58,4,3,169,0,0,0,1,0
27,134,1,2,307,1,0,0,1,0
27,130,3,2,0,1,0,0,0,0
48,148,2,1,0,0,0,1,1,1
46,92,1,2,0,0,0,0,0,0
32,142,4,2,120,1,0,1,1,1
54,62,4,1,0,0,0,0,0,1
31,50,1,1,0,0,0,0,1,0
42,29,1,3,0,0,0,0,1,0
30,85,2,1,293,0,1,1,1,1
41,78,4,1,0,0,0,0,1,0
44,85,4,3,0,0,0,0,1,1
37,89,2,2,0,0,0,0,1,0
51,33,3,3,0,0,0,0,1,1
30,42,1,3,0,0,0,0,1,0
36,31,4,1,124,0,0,0,1,1
65,143,4,2,0,1,0,0,1,0
33,35,4,1,0,0,0,0,1,0
58,22,1,2,0,0,0,0,1,0
34,45,1,1,84,0,0,0,0,0
38,119,2,1,0,0,0,0,0,0
59,43,4,1,0,0,0,0,1,0
37,75,3,2,0,0,0,0,1,0
59,121,1,1,0,0,0,0,1,0
47,63,1,3,0,0,0,0,1,0
48,58,2,1,0,0,0,0,0,0
38,184,3,1,0,1,0,0,1,0
34,155,2,1,0,0,0,0,1,1
44,69,3,2,0,0,0,0,0,0
33,188,2,2,581,1,0,0,0,0
47,38,3,2,0,0,1,0,0,0
41,9,2,2,0,0,0,0,0,1
36,69,4,3,0,0,0,0,1,1
28,199,1,1,0,0,0,0,0,0
59,38,1,1,0,0,0,0,1,0
43,129,1,1,0,0,1,0,1,0
56,59,2,2,0,0,0,0,1,0
28,115,1,1,200,0,0,0,1,0
62,83,4,2,0,0,0,0,0,0
40,65,2,1,0,0,0,0,1,0
34,72,3,1,124,0,0,0,0,0
52,72,1,3,0,0,0,0,1,0
40,63,3,3,221,0,0,0,1,0
27,64,4,2,0,0,0,0,1,1
52,194,1,1,0,0,0,0,1,0
39,104,1,3,0,0,0,1,1,1
52,180,1,1,550,0,0,0,1,0
50,18,2,2,88,0,0,0,1,1
40,93,1,3,328,0,1,1,1,1
35,32,1,1,137,0,0,0,1,1
39,68,3,1,0,0,1,0,1,0
25,38,2,3,0,0,0,0,0,0
33,115,1,2,283,0,0,0,1,0
26,161,2,1,0,0,0,0,0,0
46,154,2,1,94,0,0,0,0,0
27,68,4,1,0,0,0,0,0,1
55,44,3,3,0,0,0,0,1,0
52,149,2,1,0,0,0,0,0,0
59,103,1,1,0,0,0,0,1,0
63,41,4,2,0,0,0,0,1,0
61,113,2,1,0,0,0,0,0,0
58,48,4,2,0,0,0,0,1,1
29,69,4,2,0,0,0,0,1,1
51,43,4,2,164,0,0,0,1,1
59,19,1,3,0,0,0,0,1,0
41,65,3,3,0,0,0,0,1,0
59,32,3,2,0,0,0,0,0,1
52,20,1,1,0,0,0,0,0,0
39,25,2,3,0,0,0,0,0,0
45,70,1,1,0,0,0,0,0,1
59,70,4,3,0,0,0,0,0,0
49,103,3,2,167,0,0,0,0,0
48,162,3,1,400,1,0,0,0,0
61,61,2,1,153,0,0,0,0,1
31,170,1,1,0,0,0,0,1,0
42,49,1,1,0,0,0,0,0,0
35,108,2,3,0,1,1,0,0,0
57,62,3,3,0,0,0,0,1,0
54,102,3,2,0,0,0,0,1,0
61,141,3,1,0,1,0,1,1,1
60,8,2,1,0,0,0,0,0,0
59,91,2,1,0,0,1,0,0,1
62,10,3,1,0,0,0,0,1,0
26,35,2,2,119,0,0,0,0,1
41,71,3,3,0,0,0,0,0,1
65,59,3,1,0,0,0,0,0,0
25,14,2,3,0,0,0,0,0,1
25,122,2,1,0,0,0,0,1,0
27,81,3,1,307,0,1,1,1,1
65,35,1,3,150,0,0,0,1,0
60,83,2,1,75,0,1,0,1,0
29,121,1,1,0,0,0,0,1,0
32,35,3,1,0,0,1,0,1,0
32,140,4,3,0,1,0,1,0,1
41,88,1,3,0,0,1,0,0,0
52,70,2,1,0,0,1,0,1,0
40,63,1,3,0,0,0,0,0,0
39,125,1,1,0,0,0,0,1,1
34,21,4,1,0,0,0,0,0,0
34,75,2,1,0,0,0,0,0,0
34,38,1,1,0,0,1,0,1,0
41,58,4,1,0,0,0,0,1,1
59,31,3,2,0,0,0,0,1,0
40,18,4,3,0,0,0,0,0,0
52,29,1,2,159,0,0,0,0,1
37,29,2,3,0,0,0,0,1,1
39,69,3,1,247,0,0,0,0,0
49,121,1,1,0,0,0,0,1,0
63,64,1,3,147,0,0,0,1,1
34,84,4,2,323,0,0,0,1,0
51,65,3,2,0,0,0,0,0,0
61,85,3,2,0,0,0,0,0,0
56,44,3,1,153,0,0,0,1,0
62,174,1,1,0,0,0,0,1,1
56,178,1,1,0,0,0,0,1,0
58,55,4,1,0,0,0,0,1,0
58,25,4,2,90,0,0,0,1,1
50,21,1,1,0,0,0,0,1,0
44,72,3,3,0,0,0,0,1,0
49,129,1,1,0,0,0,0,1,1
31,18,1,3,0,0,0,0,1,0
49,91,4,2,0,0,0,0,1,0
43,38,1,3,144,0,0,0,1,0
31,21,3,1,0,0,0,0,1,0
66,38,1,3,0,0,0,0,0,1
41,154,1,1,0,0,0,0,0,1
39,178,1,1,207,0,0,0,1,0
46,85,1,2,0,0,1,1,1,1
57,93,2,1,161,0,0,0,0,0
59,151,2,1,0,0,0,0,1,0
30,78,4,2,236,0,1,0,0,0
26,135,1,1,0,0,0,0,0,0
46,40,1,1,116,0,0,0,0,0
66,80,4,2,0,0,0,0,1,0
50,18,2,1,0,0,0,0,0,1
61,74,2,2,0,0,0,0,1,1
37,94,4,3,232,0,0,0,1,0
51,173,1,2,0,1,0,0,1,0
56,88,4,2,0,0,0,0,1,1
58,82,1,1,263,0,0,0,0,0
41,54,3,1,0,0,0,0,1,0
35,45,3,1,101,0,1,0,0,0
38,39,1,2,0,0,0,0,1,0
26,20,4,1,116,0,0,0,0,0
35,93,4,3,0,0,0,0,0,1
36,85,3,3,0,0,0,0,1,0
26,95,3,1,0,0,0,0,1,0
53,48,2,2,0,0,0,0,1,0
56,22,1,3,0,0,0,0,1,1
44,33,1,3,171,0,0,0,0,0
47,40,2,3,156,0,0,0,1,0
32,30,4,2,78,0,0,0,1,0
52,22,4,1,0,0,0,0,1,1
39,20,1,3,0,0,0,0,1,0
47,49,3,2,0,0,0,0,1,0
35,25,3,2,0,0,1,0,1,0
26,150,2,1,0,0,0,0,0,1
43,32,4,1,0,0,0,0,0,0
52,9,2,1,0,0,0,0,0,0
30,23,2,3,0,0,1,0,1,0
36,18,4,1,0,0,0,0,1,1
48,42,3,2,121,0,0,0,1,0
36,39,1,1,153,0,0,0,0,0
58,84,4,2,0,0,0,0,1,0
35,101,3,3,150,1,0,0,1,0
59,43,4,1,0,0,0,0,0,1
36,28,4,1,130,0,0,0,1,0
45,59,2,1,155,0,0,0,1,0
56,29,4,3,146,0,0,0,0,0
46,39,2,1,101,0,0,0,1,0
26,42,4,3,0,0,1,0,0,0
37,24,4,1,0,0,0,0,0,0
44,62,3,3,0,0,0,0,0,1
44,33,4,1,142,0,0,0,0,1
33,73,1,1,135,0,0,0,0,0
34,88,2,1,121,0,0,0,1,0
35,58,3,1,0,0,0,0,1,0
48,48,2,3,0,0,0,0,1,0
58,40,1,2,0,0,0,0,0,0
30,160,1,1,249,0,0,0,1,0
62,39,3,1,0,0,0,0,1,0
40,53,1,1,0,0,0,0,1,1
42,32,3,2,0,0,0,0,0,1
43,32,3,2,0,0,0,0,0,0
58,11,2,1,96,0,0,0,1,0
36,123,2,3,0,1,0,0,0,0
29,184,4,3,612,1,0,0,1,0
49,60,3,2,142,0,0,0,1,1
60,41,3,3,0,0,0,0,0,1
58,99,2,1,0,0,0,0,0,1
50,83,3,2,0,0,0,0,0,1
46,134,2,1,0,0,0,0,0,0
45,85,2,2,0,0,0,0,1,0
32,41,3,1,179,0,0,0,0,0
42,44,1,3,0,0,1,1,1,1
30,62,1,1,0,0,0,0,1,1
60,149,1,1,0,0,0,0,1,0
46,115,2,3,0,1,1,1,1,1
32,25,3,1,0,0,0,0,1,0
56,84,2,1,0,0,0,0,1,0
56,81,2,3,225,0,0,0,0,0
30,181,1,1,230,0,0,0,1,0
52,62,1,3,0,0,0,0,1,0
31,11,1,3,80,0,0,0,1,1
37,60,4,3,217,0,0,0,1,0
30,42,1,3,144,0,0,0,0,1
29,83,4,2,0,0,0,0,1,1
49,109,1,1,0,0,0,0,0,0
49,70,1,1,217,0,0,0,0,0
65,25,2,1,113,0,0,0,1,0
54,72,3,3,218,0,0,0,0,1
36,183,2,1,0,0,0,0,0,0
56,44,4,1,0,0,0,0,0,1
34,52,4,1,0,0,0,0,1,0
33,18,4,2,0,0,0,0,1,0
59,40,4,1,135,0,0,0,1,0
49,174,3,2,590,1,0,0,0,0
61,41,4,2,0,0,0,0,1,0
31,81,2,1,313,0,0,0,0,0
45,128,1,1,0,0,0,0,0,0
35,135,3,2,0,1,0,0,1,0
37,65,2,2,260,0,0,0,1,0
58,145,2,1,119,0,0,0,1,0
49,65,2,3,0,0,0,0,1,1
63,119,1,1,0,0,1,0,1,0
55,124,2,1,0,0,0,0,1,0
38,33,4,3,0,0,1,0,0,1
45,41,1,1,0,0,0,0,1,0
44,105,1,1,0,0,0,0,0,1
58,130,2,1,0,0,0,0,1,0
56,80,4,3,0,0,0,0,1,0
37,115,1,2,0,0,0,0,1,1
50,62,2,3,0,0,0,0,1,0
34,165,1,3,541,1,0,0,0,0
51,34,3,2,128,0,0,0,1,0
49,18,1,3,121,0,0,0,1,0
33,44,1,1,0,0,0,0,0,0
61,25,1,2,142,0,0,0,1,0
41,52,2,3,0,0,0,0,1,0
50,133,4,2,342,1,0,0,0,1
41,71,2,1,0,0,0,0,1,1
38,61,4,3,0,0,0,0,1,0
51,62,2,3,118,0,0,0,0,1
63,33,3,3,0,0,0,0,0,1
55,28,2,2,0,0,0,0,1,1
46,53,4,1,187,0,0,0,0,0
27,69,3,2,0,0,0,0,1,1
59,165,2,1,0,0,0,0,1,0
26,75,3,3,0,0,0,0,0,0
61,54,3,1,0,0,0,0,1,0
44,142,1,3,0,1,0,0,0,0
